,image_id,image_name,is_training_image,class_id,class_name,Species,Order,Species2,Family,,
8187,8188,140.Summer_Tanager/Summer_Tanager_0094_139351.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8188,8189,140.Summer_Tanager/Summer_Tanager_0062_140633.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8189,8190,140.Summer_Tanager/Summer_Tanager_0050_139358.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8190,8191,140.Summer_Tanager/Summer_Tanager_0068_139875.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8191,8192,140.Summer_Tanager/Summer_Tanager_0120_140060.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8192,8193,140.Summer_Tanager/Summer_Tanager_0006_140137.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8193,8194,140.Summer_Tanager/Summer_Tanager_0095_139882.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8194,8195,140.Summer_Tanager/Summer_Tanager_0038_139371.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8195,8196,140.Summer_Tanager/Summer_Tanager_0043_139884.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8196,8197,140.Summer_Tanager/Summer_Tanager_0073_139379.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8197,8198,140.Summer_Tanager/Summer_Tanager_0065_139198.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8198,8199,140.Summer_Tanager/Summer_Tanager_0041_139902.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8199,8200,140.Summer_Tanager/Summer_Tanager_0074_139592.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8200,8201,140.Summer_Tanager/Summer_Tanager_0125_139399.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8201,8202,140.Summer_Tanager/Summer_Tanager_0032_140425.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8202,8203,140.Summer_Tanager/Summer_Tanager_0004_139916.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8203,8204,140.Summer_Tanager/Summer_Tanager_0017_140173.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8204,8205,140.Summer_Tanager/Summer_Tanager_0116_139923.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8205,8206,140.Summer_Tanager/Summer_Tanager_0001_139289.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8206,8207,140.Summer_Tanager/Summer_Tanager_0047_140164.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8207,8208,140.Summer_Tanager/Summer_Tanager_0046_139802.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8208,8209,140.Summer_Tanager/Summer_Tanager_0058_139427.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8209,8210,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8210,8211,140.Summer_Tanager/Summer_Tanager_0013_140828.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8211,8212,140.Summer_Tanager/Summer_Tanager_0010_139948.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8212,8213,140.Summer_Tanager/Summer_Tanager_0064_140725.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8213,8214,140.Summer_Tanager/Summer_Tanager_0119_140617.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8214,8215,140.Summer_Tanager/Summer_Tanager_0124_139963.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8215,8216,140.Summer_Tanager/Summer_Tanager_0044_140611.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8216,8217,140.Summer_Tanager/Summer_Tanager_0030_139210.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8217,8218,140.Summer_Tanager/Summer_Tanager_0056_139211.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8218,8219,140.Summer_Tanager/Summer_Tanager_0088_139473.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8219,8220,140.Summer_Tanager/Summer_Tanager_0107_139488.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8220,8221,140.Summer_Tanager/Summer_Tanager_0033_140268.jpg,1,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8221,8222,140.Summer_Tanager/Summer_Tanager_0091_139602.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8222,8223,140.Summer_Tanager/Summer_Tanager_0070_137714.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8223,8224,140.Summer_Tanager/Summer_Tanager_0115_139253.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8224,8225,140.Summer_Tanager/Summer_Tanager_0093_139517.jpg,0,140,140.Summer_Tanager,Tanagers,PASSERIFORMES,"Cardinals, Allies",Cardinalidae,,
8225,8226,141.Artic_Tern/Artic_Tern_0032_141313.jpg,1,141,141.Artic_Tern,,,,,,
8226,8227,141.Artic_Tern/Artic_Tern_0015_141829.jpg,0,141,141.Artic_Tern,,,,,,
8227,8228,141.Artic_Tern/Artic_Tern_0035_143366.jpg,0,141,141.Artic_Tern,,,,,,
8228,8229,141.Artic_Tern/Artic_Tern_0085_142083.jpg,1,141,141.Artic_Tern,,,,,,
8229,8230,141.Artic_Tern/Artic_Tern_0092_141849.jpg,1,141,141.Artic_Tern,,,,,,
8230,8231,141.Artic_Tern/Artic_Tern_0056_141858.jpg,1,141,141.Artic_Tern,,,,,,
8231,8232,141.Artic_Tern/Artic_Tern_0048_142372.jpg,0,141,141.Artic_Tern,,,,,,
8232,8233,141.Artic_Tern/Artic_Tern_0012_143410.jpg,1,141,141.Artic_Tern,,,,,,
8233,8234,141.Artic_Tern/Artic_Tern_0059_141876.jpg,0,141,141.Artic_Tern,,,,,,
8234,8235,141.Artic_Tern/Artic_Tern_0093_141880.jpg,0,141,141.Artic_Tern,,,,,,
8235,8236,141.Artic_Tern/Artic_Tern_0112_141893.jpg,1,141,141.Artic_Tern,,,,,,
8236,8237,141.Artic_Tern/Artic_Tern_0039_141390.jpg,1,141,141.Artic_Tern,,,,,,
8237,8238,141.Artic_Tern/Artic_Tern_0129_141395.jpg,0,141,141.Artic_Tern,,,,,,
8238,8239,141.Artic_Tern/Artic_Tern_0050_140887.jpg,1,141,141.Artic_Tern,,,,,,
8239,8240,141.Artic_Tern/Artic_Tern_0080_140889.jpg,1,141,141.Artic_Tern,,,,,,
8240,8241,141.Artic_Tern/Artic_Tern_0026_141839.jpg,1,141,141.Artic_Tern,,,,,,
8241,8242,141.Artic_Tern/Artic_Tern_0019_141922.jpg,0,141,141.Artic_Tern,,,,,,
8242,8243,141.Artic_Tern/Artic_Tern_0127_142440.jpg,0,141,141.Artic_Tern,,,,,,
8243,8244,141.Artic_Tern/Artic_Tern_0036_142447.jpg,0,141,141.Artic_Tern,,,,,,
8244,8245,141.Artic_Tern/Artic_Tern_0021_143477.jpg,1,141,141.Artic_Tern,,,,,,
8245,8246,141.Artic_Tern/Artic_Tern_0102_141453.jpg,0,141,141.Artic_Tern,,,,,,
8246,8247,141.Artic_Tern/Artic_Tern_0065_141472.jpg,1,141,141.Artic_Tern,,,,,,
8247,8248,141.Artic_Tern/Artic_Tern_0060_141955.jpg,0,141,141.Artic_Tern,,,,,,
8248,8249,141.Artic_Tern/Artic_Tern_0023_140898.jpg,0,141,141.Artic_Tern,,,,,,
8249,8250,141.Artic_Tern/Artic_Tern_0046_140986.jpg,1,141,141.Artic_Tern,,,,,,
8250,8251,141.Artic_Tern/Artic_Tern_0047_143549.jpg,1,141,141.Artic_Tern,,,,,,
8251,8252,141.Artic_Tern/Artic_Tern_0138_142527.jpg,0,141,141.Artic_Tern,,,,,,
8252,8253,141.Artic_Tern/Artic_Tern_0034_142022.jpg,0,141,141.Artic_Tern,,,,,,
8253,8254,141.Artic_Tern/Artic_Tern_0117_143394.jpg,0,141,141.Artic_Tern,,,,,,
8254,8255,141.Artic_Tern/Artic_Tern_0055_141524.jpg,1,141,141.Artic_Tern,,,,,,
8255,8256,141.Artic_Tern/Artic_Tern_0090_143583.jpg,1,141,141.Artic_Tern,,,,,,
8256,8257,141.Artic_Tern/Artic_Tern_0115_142570.jpg,0,141,141.Artic_Tern,,,,,,
8257,8258,141.Artic_Tern/Artic_Tern_0073_143486.jpg,1,141,141.Artic_Tern,,,,,,
8258,8259,141.Artic_Tern/Artic_Tern_0105_141098.jpg,1,141,141.Artic_Tern,,,,,,
8259,8260,141.Artic_Tern/Artic_Tern_0142_142078.jpg,0,141,141.Artic_Tern,,,,,,
8260,8261,141.Artic_Tern/Artic_Tern_0041_142079.jpg,0,141,141.Artic_Tern,,,,,,
8261,8262,141.Artic_Tern/Artic_Tern_0083_141579.jpg,0,141,141.Artic_Tern,,,,,,
8262,8263,141.Artic_Tern/Artic_Tern_0133_141069.jpg,1,141,141.Artic_Tern,,,,,,
8263,8264,141.Artic_Tern/Artic_Tern_0101_141075.jpg,1,141,141.Artic_Tern,,,,,,
8264,8265,141.Artic_Tern/Artic_Tern_0111_143101.jpg,1,141,141.Artic_Tern,,,,,,
8265,8266,141.Artic_Tern/Artic_Tern_0027_141617.jpg,0,141,141.Artic_Tern,,,,,,
8266,8267,141.Artic_Tern/Artic_Tern_0124_142121.jpg,1,141,141.Artic_Tern,,,,,,
8267,8268,141.Artic_Tern/Artic_Tern_0082_142127.jpg,0,141,141.Artic_Tern,,,,,,
8268,8269,141.Artic_Tern/Artic_Tern_0122_142448.jpg,1,141,141.Artic_Tern,,,,,,
8269,8270,141.Artic_Tern/Artic_Tern_0044_142151.jpg,0,141,141.Artic_Tern,,,,,,
8270,8271,141.Artic_Tern/Artic_Tern_0089_141652.jpg,1,141,141.Artic_Tern,,,,,,
8271,8272,141.Artic_Tern/Artic_Tern_0037_141141.jpg,0,141,141.Artic_Tern,,,,,,
8272,8273,141.Artic_Tern/Artic_Tern_0119_142682.jpg,0,141,141.Artic_Tern,,,,,,
8273,8274,141.Artic_Tern/Artic_Tern_0099_141170.jpg,1,141,141.Artic_Tern,,,,,,
8274,8275,141.Artic_Tern/Artic_Tern_0014_141716.jpg,0,141,141.Artic_Tern,,,,,,
8275,8276,141.Artic_Tern/Artic_Tern_0107_141181.jpg,1,141,141.Artic_Tern,,,,,,
8276,8277,141.Artic_Tern/Artic_Tern_0029_142220.jpg,0,141,141.Artic_Tern,,,,,,
8277,8278,141.Artic_Tern/Artic_Tern_0024_143268.jpg,0,141,141.Artic_Tern,,,,,,
8278,8279,141.Artic_Tern/Artic_Tern_0063_142495.jpg,1,141,141.Artic_Tern,,,,,,
8279,8280,141.Artic_Tern/Artic_Tern_0052_143244.jpg,1,141,141.Artic_Tern,,,,,,
8280,8281,141.Artic_Tern/Artic_Tern_0116_143613.jpg,1,141,141.Artic_Tern,,,,,,
8281,8282,141.Artic_Tern/Artic_Tern_0030_141816.jpg,0,141,141.Artic_Tern,,,,,,
8282,8283,141.Artic_Tern/Artic_Tern_0011_143355.jpg,0,141,141.Artic_Tern,,,,,,
8283,8284,142.Black_Tern/Black_Tern_0017_143876.jpg,0,142,142.Black_Tern,,,,,,
8284,8285,142.Black_Tern/Black_Tern_0006_144646.jpg,0,142,142.Black_Tern,,,,,,
8285,8286,142.Black_Tern/Black_Tern_0090_143880.jpg,1,142,142.Black_Tern,,,,,,
8286,8287,142.Black_Tern/Black_Tern_0004_143881.jpg,1,142,142.Black_Tern,,,,,,
8287,8288,142.Black_Tern/Black_Tern_0053_143882.jpg,1,142,142.Black_Tern,,,,,,
8288,8289,142.Black_Tern/Black_Tern_0057_143884.jpg,1,142,142.Black_Tern,,,,,,
8289,8290,142.Black_Tern/Black_Tern_0080_144130.jpg,1,142,142.Black_Tern,,,,,,
8290,8291,142.Black_Tern/Black_Tern_0013_143892.jpg,1,142,142.Black_Tern,,,,,,
8291,8292,142.Black_Tern/Black_Tern_0059_144159.jpg,1,142,142.Black_Tern,,,,,,
8292,8293,142.Black_Tern/Black_Tern_0056_143906.jpg,0,142,142.Black_Tern,,,,,,
8293,8294,142.Black_Tern/Black_Tern_0020_144163.jpg,1,142,142.Black_Tern,,,,,,
8294,8295,142.Black_Tern/Black_Tern_0019_144680.jpg,1,142,142.Black_Tern,,,,,,
8295,8296,142.Black_Tern/Black_Tern_0096_143917.jpg,0,142,142.Black_Tern,,,,,,
8296,8297,142.Black_Tern/Black_Tern_0089_144174.jpg,1,142,142.Black_Tern,,,,,,
8297,8298,142.Black_Tern/Black_Tern_0014_143939.jpg,0,142,142.Black_Tern,,,,,,
8298,8299,142.Black_Tern/Black_Tern_0029_144140.jpg,1,142,142.Black_Tern,,,,,,
8299,8300,142.Black_Tern/Black_Tern_0094_144466.jpg,0,142,142.Black_Tern,,,,,,
8300,8301,142.Black_Tern/Black_Tern_0103_143956.jpg,1,142,142.Black_Tern,,,,,,
8301,8302,142.Black_Tern/Black_Tern_0061_143959.jpg,1,142,142.Black_Tern,,,,,,
8302,8303,142.Black_Tern/Black_Tern_0063_144731.jpg,1,142,142.Black_Tern,,,,,,
8303,8304,142.Black_Tern/Black_Tern_0008_143965.jpg,0,142,142.Black_Tern,,,,,,
8304,8305,142.Black_Tern/Black_Tern_0046_144229.jpg,1,142,142.Black_Tern,,,,,,
8305,8306,142.Black_Tern/Black_Tern_0015_143979.jpg,1,142,142.Black_Tern,,,,,,
8306,8307,142.Black_Tern/Black_Tern_0058_143981.jpg,0,142,142.Black_Tern,,,,,,
8307,8308,142.Black_Tern/Black_Tern_0023_143985.jpg,0,142,142.Black_Tern,,,,,,
8308,8309,142.Black_Tern/Black_Tern_0099_144242.jpg,1,142,142.Black_Tern,,,,,,
8309,8310,142.Black_Tern/Black_Tern_0064_143990.jpg,0,142,142.Black_Tern,,,,,,
8310,8311,142.Black_Tern/Black_Tern_0025_144503.jpg,0,142,142.Black_Tern,,,,,,
8311,8312,142.Black_Tern/Black_Tern_0079_143998.jpg,1,142,142.Black_Tern,,,,,,
8312,8313,142.Black_Tern/Black_Tern_0107_144661.jpg,0,142,142.Black_Tern,,,,,,
8313,8314,142.Black_Tern/Black_Tern_0050_144000.jpg,0,142,142.Black_Tern,,,,,,
8314,8315,142.Black_Tern/Black_Tern_0048_144001.jpg,0,142,142.Black_Tern,,,,,,
8315,8316,142.Black_Tern/Black_Tern_0044_144021.jpg,0,142,142.Black_Tern,,,,,,
8316,8317,142.Black_Tern/Black_Tern_0032_144029.jpg,0,142,142.Black_Tern,,,,,,
8317,8318,142.Black_Tern/Black_Tern_0070_144292.jpg,0,142,142.Black_Tern,,,,,,
8318,8319,142.Black_Tern/Black_Tern_0104_144038.jpg,0,142,142.Black_Tern,,,,,,
8319,8320,142.Black_Tern/Black_Tern_0024_144039.jpg,0,142,142.Black_Tern,,,,,,
8320,8321,142.Black_Tern/Black_Tern_0009_144046.jpg,1,142,142.Black_Tern,,,,,,
8321,8322,142.Black_Tern/Black_Tern_0066_144541.jpg,1,142,142.Black_Tern,,,,,,
8322,8323,142.Black_Tern/Black_Tern_0069_144359.jpg,1,142,142.Black_Tern,,,,,,
8323,8324,142.Black_Tern/Black_Tern_0082_144372.jpg,1,142,142.Black_Tern,,,,,,
8324,8325,142.Black_Tern/Black_Tern_0091_144063.jpg,0,142,142.Black_Tern,,,,,,
8325,8326,142.Black_Tern/Black_Tern_0033_144328.jpg,0,142,142.Black_Tern,,,,,,
8326,8327,142.Black_Tern/Black_Tern_0065_144076.jpg,0,142,142.Black_Tern,,,,,,
8327,8328,142.Black_Tern/Black_Tern_0101_144331.jpg,0,142,142.Black_Tern,,,,,,
8328,8329,142.Black_Tern/Black_Tern_0083_144083.jpg,1,142,142.Black_Tern,,,,,,
8329,8330,142.Black_Tern/Black_Tern_0073_144638.jpg,0,142,142.Black_Tern,,,,,,
8330,8331,142.Black_Tern/Black_Tern_0100_144597.jpg,0,142,142.Black_Tern,,,,,,
8331,8332,142.Black_Tern/Black_Tern_0102_144344.jpg,0,142,142.Black_Tern,,,,,,
8332,8333,142.Black_Tern/Black_Tern_0098_144089.jpg,0,142,142.Black_Tern,,,,,,
8333,8334,142.Black_Tern/Black_Tern_0012_144091.jpg,0,142,142.Black_Tern,,,,,,
8334,8335,142.Black_Tern/Black_Tern_0055_144607.jpg,1,142,142.Black_Tern,,,,,,
8335,8336,142.Black_Tern/Black_Tern_0038_144102.jpg,1,142,142.Black_Tern,,,,,,
8336,8337,142.Black_Tern/Black_Tern_0041_144103.jpg,1,142,142.Black_Tern,,,,,,
8337,8338,142.Black_Tern/Black_Tern_0034_144106.jpg,0,142,142.Black_Tern,,,,,,
8338,8339,142.Black_Tern/Black_Tern_0037_144110.jpg,1,142,142.Black_Tern,,,,,,
8339,8340,142.Black_Tern/Black_Tern_0077_144117.jpg,1,142,142.Black_Tern,,,,,,
8340,8341,142.Black_Tern/Black_Tern_0097_144724.jpg,1,142,142.Black_Tern,,,,,,
8341,8342,142.Black_Tern/Black_Tern_0105_144380.jpg,0,142,142.Black_Tern,,,,,,
8342,8343,142.Black_Tern/Black_Tern_0010_144341.jpg,1,142,142.Black_Tern,,,,,,
8343,8344,143.Caspian_Tern/Caspian_Tern_0015_145664.jpg,1,143,143.Caspian_Tern,,,,,,
8344,8345,143.Caspian_Tern/Caspian_Tern_0024_146033.jpg,0,143,143.Caspian_Tern,,,,,,
8345,8346,143.Caspian_Tern/Caspian_Tern_0097_145923.jpg,0,143,143.Caspian_Tern,,,,,,
8346,8347,143.Caspian_Tern/Caspian_Tern_0115_145927.jpg,0,143,143.Caspian_Tern,,,,,,
8347,8348,143.Caspian_Tern/Caspian_Tern_0102_145928.jpg,0,143,143.Caspian_Tern,,,,,,
8348,8349,143.Caspian_Tern/Caspian_Tern_0005_145929.jpg,0,143,143.Caspian_Tern,,,,,,
8349,8350,143.Caspian_Tern/Caspian_Tern_0051_145930.jpg,1,143,143.Caspian_Tern,,,,,,
8350,8351,143.Caspian_Tern/Caspian_Tern_0069_145931.jpg,0,143,143.Caspian_Tern,,,,,,
8351,8352,143.Caspian_Tern/Caspian_Tern_0079_145777.jpg,0,143,143.Caspian_Tern,,,,,,
8352,8353,143.Caspian_Tern/Caspian_Tern_0099_145939.jpg,0,143,143.Caspian_Tern,,,,,,
8353,8354,143.Caspian_Tern/Caspian_Tern_0117_146009.jpg,1,143,143.Caspian_Tern,,,,,,
8354,8355,143.Caspian_Tern/Caspian_Tern_0109_145948.jpg,1,143,143.Caspian_Tern,,,,,,
8355,8356,143.Caspian_Tern/Caspian_Tern_0010_145667.jpg,0,143,143.Caspian_Tern,,,,,,
8356,8357,143.Caspian_Tern/Caspian_Tern_0074_145964.jpg,0,143,143.Caspian_Tern,,,,,,
8357,8358,143.Caspian_Tern/Caspian_Tern_0105_145673.jpg,1,143,143.Caspian_Tern,,,,,,
8358,8359,143.Caspian_Tern/Caspian_Tern_0062_145981.jpg,0,143,143.Caspian_Tern,,,,,,
8359,8360,143.Caspian_Tern/Caspian_Tern_0041_144964.jpg,0,143,143.Caspian_Tern,,,,,,
8360,8361,143.Caspian_Tern/Caspian_Tern_0101_145164.jpg,1,143,143.Caspian_Tern,,,,,,
8361,8362,143.Caspian_Tern/Caspian_Tern_0111_145995.jpg,0,143,143.Caspian_Tern,,,,,,
8362,8363,143.Caspian_Tern/Caspian_Tern_0066_147680.jpg,1,143,143.Caspian_Tern,,,,,,
8363,8364,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,0,143,143.Caspian_Tern,,,,,,
8364,8365,143.Caspian_Tern/Caspian_Tern_0060_146007.jpg,0,143,143.Caspian_Tern,,,,,,
8365,8366,143.Caspian_Tern/Caspian_Tern_0070_147545.jpg,1,143,143.Caspian_Tern,,,,,,
8366,8367,143.Caspian_Tern/Caspian_Tern_0018_146010.jpg,0,143,143.Caspian_Tern,,,,,,
8367,8368,143.Caspian_Tern/Caspian_Tern_0049_145755.jpg,1,143,143.Caspian_Tern,,,,,,
8368,8369,143.Caspian_Tern/Caspian_Tern_0055_146014.jpg,1,143,143.Caspian_Tern,,,,,,
8369,8370,143.Caspian_Tern/Caspian_Tern_0123_145774.jpg,1,143,143.Caspian_Tern,,,,,,
8370,8371,143.Caspian_Tern/Caspian_Tern_0096_145009.jpg,1,143,143.Caspian_Tern,,,,,,
8371,8372,143.Caspian_Tern/Caspian_Tern_0108_145278.jpg,0,143,143.Caspian_Tern,,,,,,
8372,8373,143.Caspian_Tern/Caspian_Tern_0029_147589.jpg,1,143,143.Caspian_Tern,,,,,,
8373,8374,143.Caspian_Tern/Caspian_Tern_0011_146058.jpg,1,143,143.Caspian_Tern,,,,,,
8374,8375,143.Caspian_Tern/Caspian_Tern_0113_146828.jpg,0,143,143.Caspian_Tern,,,,,,
8375,8376,143.Caspian_Tern/Caspian_Tern_0013_145553.jpg,1,143,143.Caspian_Tern,,,,,,
8376,8377,143.Caspian_Tern/Caspian_Tern_0045_145554.jpg,1,143,143.Caspian_Tern,,,,,,
8377,8378,143.Caspian_Tern/Caspian_Tern_0078_146824.jpg,1,143,143.Caspian_Tern,,,,,,
8378,8379,143.Caspian_Tern/Caspian_Tern_0009_145057.jpg,1,143,143.Caspian_Tern,,,,,,
8379,8380,143.Caspian_Tern/Caspian_Tern_0063_146082.jpg,0,143,143.Caspian_Tern,,,,,,
8380,8381,143.Caspian_Tern/Caspian_Tern_0059_145582.jpg,1,143,143.Caspian_Tern,,,,,,
8381,8382,143.Caspian_Tern/Caspian_Tern_0012_147632.jpg,0,143,143.Caspian_Tern,,,,,,
8382,8383,143.Caspian_Tern/Caspian_Tern_0068_146615.jpg,0,143,143.Caspian_Tern,,,,,,
8383,8384,143.Caspian_Tern/Caspian_Tern_0006_145594.jpg,1,143,143.Caspian_Tern,,,,,,
8384,8385,143.Caspian_Tern/Caspian_Tern_0034_147643.jpg,1,143,143.Caspian_Tern,,,,,,
8385,8386,143.Caspian_Tern/Caspian_Tern_0106_147645.jpg,0,143,143.Caspian_Tern,,,,,,
8386,8387,143.Caspian_Tern/Caspian_Tern_0048_145672.jpg,0,143,143.Caspian_Tern,,,,,,
8387,8388,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,0,143,143.Caspian_Tern,,,,,,
8388,8389,143.Caspian_Tern/Caspian_Tern_0022_144922.jpg,0,143,143.Caspian_Tern,,,,,,
8389,8390,143.Caspian_Tern/Caspian_Tern_0116_145607.jpg,1,143,143.Caspian_Tern,,,,,,
8390,8391,143.Caspian_Tern/Caspian_Tern_0075_147650.jpg,1,143,143.Caspian_Tern,,,,,,
8391,8392,143.Caspian_Tern/Caspian_Tern_0114_145612.jpg,1,143,143.Caspian_Tern,,,,,,
8392,8393,143.Caspian_Tern/Caspian_Tern_0067_145107.jpg,0,143,143.Caspian_Tern,,,,,,
8393,8394,143.Caspian_Tern/Caspian_Tern_0046_145627.jpg,1,143,143.Caspian_Tern,,,,,,
8394,8395,143.Caspian_Tern/Caspian_Tern_0058_145886.jpg,0,143,143.Caspian_Tern,,,,,,
8395,8396,143.Caspian_Tern/Caspian_Tern_0054_145890.jpg,0,143,143.Caspian_Tern,,,,,,
8396,8397,143.Caspian_Tern/Caspian_Tern_0026_145125.jpg,0,143,143.Caspian_Tern,,,,,,
8397,8398,143.Caspian_Tern/Caspian_Tern_0107_145639.jpg,1,143,143.Caspian_Tern,,,,,,
8398,8399,143.Caspian_Tern/Caspian_Tern_0014_145640.jpg,0,143,143.Caspian_Tern,,,,,,
8399,8400,143.Caspian_Tern/Caspian_Tern_0027_145899.jpg,1,143,143.Caspian_Tern,,,,,,
8400,8401,143.Caspian_Tern/Caspian_Tern_0120_145650.jpg,1,143,143.Caspian_Tern,,,,,,
8401,8402,143.Caspian_Tern/Caspian_Tern_0072_147667.jpg,1,143,143.Caspian_Tern,,,,,,
8402,8403,143.Caspian_Tern/Caspian_Tern_0023_147194.jpg,1,143,143.Caspian_Tern,,,,,,
8403,8404,144.Common_Tern/Common_Tern_0040_147973.jpg,0,144,144.Common_Tern,,,,,,
8404,8405,144.Common_Tern/Common_Tern_0019_149769.jpg,1,144,144.Common_Tern,,,,,,
8405,8406,144.Common_Tern/Common_Tern_0084_147980.jpg,1,144,144.Common_Tern,,,,,,
8406,8407,144.Common_Tern/Common_Tern_0025_147728.jpg,1,144,144.Common_Tern,,,,,,
8407,8408,144.Common_Tern/Common_Tern_0125_148767.jpg,1,144,144.Common_Tern,,,,,,
8408,8409,144.Common_Tern/Common_Tern_0067_149540.jpg,1,144,144.Common_Tern,,,,,,
8409,8410,144.Common_Tern/Common_Tern_0100_149541.jpg,1,144,144.Common_Tern,,,,,,
8410,8411,144.Common_Tern/Common_Tern_0043_147753.jpg,1,144,144.Common_Tern,,,,,,
8411,8412,144.Common_Tern/Common_Tern_0075_148528.jpg,0,144,144.Common_Tern,,,,,,
8412,8413,144.Common_Tern/Common_Tern_0098_148785.jpg,1,144,144.Common_Tern,,,,,,
8413,8414,144.Common_Tern/Common_Tern_0045_150067.jpg,0,144,144.Common_Tern,,,,,,
8414,8415,144.Common_Tern/Common_Tern_0054_148028.jpg,1,144,144.Common_Tern,,,,,,
8415,8416,144.Common_Tern/Common_Tern_0029_148035.jpg,1,144,144.Common_Tern,,,,,,
8416,8417,144.Common_Tern/Common_Tern_0056_148549.jpg,0,144,144.Common_Tern,,,,,,
8417,8418,144.Common_Tern/Common_Tern_0063_147789.jpg,0,144,144.Common_Tern,,,,,,
8418,8419,144.Common_Tern/Common_Tern_0030_147825.jpg,1,144,144.Common_Tern,,,,,,
8419,8420,144.Common_Tern/Common_Tern_0037_148048.jpg,0,144,144.Common_Tern,,,,,,
8420,8421,144.Common_Tern/Common_Tern_0105_149841.jpg,0,144,144.Common_Tern,,,,,,
8421,8422,144.Common_Tern/Common_Tern_0094_148309.jpg,1,144,144.Common_Tern,,,,,,
